Identifier,Title,Alternative Title,Description,Language,Creator,Publisher,Genre,Subject,Keyword,Date,Issued,Temporal Coverage,Date Range,Solr Year,Spatial Coverage,Bounding Box,Type,Geometry Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,TileServer,Slug,Provenance,Code,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child,Is Part Of,Thumbnail
6fbdacf825fb403faf5da2a86de42459,Wildlife Conservation Opportunity Areas,Wildlife_Conservation_Opportunity_Areas,"This dataset includes all listed COAs for New Mexico as of January 13, 2020. In common with all other components of the State Wildlife Action Plan (SWAP), COAs provide a non-regulatory tool to help focus and prioritize statewide actions to locations where conservation actions may maximize opportunities to prevent future listings of species, and to promote recovery of species that have already been listed. This landscape-level view of high biodiversity areas within New Mexico is not intended as a substitute for individual project decisions, or to preclude the need for site-specific assessments that may be considered in funding decisions by the Department and other resource managers. However, COAs can serve a vital function in prioritizing wildlife and habitat restoration efforts to the most critical wildlife needs within a state, as directed by the congressional language for the State Wildlife Grants (SWG) Program and its companion SWAPs. This dataset was incorporated into the Data Atlas component of the Statewide Natural Resources Assessment for the 2020 New Mexico Forest Action Plan. The Atlas was prepared principally for use in spatial prioritization of resource protection and restoration strategies over 2020 - 2030 by the New Mexico Energy, Minerals and Natural Resources Department (EMNRD) Forestry Division (Forestry Division) and its partners. The dataset belongs to the Assessment's Biodiversity resource theme.",[],benjamin.markle_CSUrams,Colorado State University,,biota,,1613419036000,,,,2021,,"-109.34737513198195,31.321801282572928,-102.9537929427081,37.08060428517188",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/6fbdacf825fb403faf5da2a86de42459,https://opendata.arcgis.com/datasets/6fbdacf825fb403faf5da2a86de42459_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/Wildlife_Conservation_Opportunity_Areas/FeatureServer/0,,,,Colorado State University,,,,,,"The New Mexico Energy, Minerals and Natural Resources Department, Forestry Division (Forestry Division) provides this product for informational purposes only. The Forestry Division and its partners make no representations or warranties of any kind with respect to the accuracy or completeness of this dataset and assume no responsibility of suitable use for legal, engineering, or survey purposes, nor for any other particular application or utility. By any user's reliance on, dissemination of, or reference to these data in whole or in part (use), the user has accepted all limitations of the product, including user's acknowledgement that all spatial data products are dynamic and may change without prior notice and any use is subject to that understanding. User acknowledges that neither the Forestry Division nor its partners are liable for any damages incurred as a result of errors in these data, and user acknowledges use at user's own risk and discretion. This dataset may be used in the creation of derived material, but only if (a) user provides due credit to the data's originator and its curation under the New Mexico 2020 Forest Action Plan, and (b) user indicates if changes were made by the user. They may do so in any reasonable manner, but not in any way that suggests the Forestry Division or its partners endorses them or their use.",public,,,,thumbnail/thumbnail.png
73bdf606643b4a09a7e7594e4891776c,CH_state,CH_state,"Colorado state boundary. The map represents the boundaries of the States and the outline of the Mexican Republic. These limits are the union of the cartographic material indicated in the quotation of the information, the result is a map with the datalle of the scale 1: 250000 handled by the INEGI. This map was prepared in CONABIO with cartographic information provided by INEGI. The map contains information on names of States and Capitals, according to INEGI.",[],nwrs_ryan,Colorado State University,,boundaries,,1590177578000,,,,2020,,"-109.075482202,25.55919370600003,-103.30624236899996,31.785602537000045",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/73bdf606643b4a09a7e7594e4891776c,https://opendata.arcgis.com/datasets/73bdf606643b4a09a7e7594e4891776c_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/CH_state/FeatureServer/0,,,,Colorado State University,,,,,,It is not allowed to use this data for profit. The source of the map and CONABIO must be mentioned. The Subdirección of Geographic Information Systems of CONABIO is only responsible for the information presented on the map and is out of the use that is given to it.,public,,,,thumbnail/thumbnail1590177620594.png
10f1eb62d02a43daa6c7c87a6f86451b,Risk to Small Diameter Timber From Wildfire,Risk_to_Small_Diameter_Timber_From_Wildfire,"This is an index of the expected volume of small diameter timber at risk of loss to wildfire. Small diameter inventory is assumed to be susceptible to 6foot flame lengths. Annual probability of wildfire with six foot flame lengths times timber volume is the risk to small diameter inventory. Risk has been rescaled to range between 0 (no risk) to 1 (most risk). This dataset was prepared for the Data Atlas component of the Statewide Natural Resources Assessment for the 2020 New Mexico Forest Action Plan. The Atlas was prepared principally for use in spatial prioritization of resource protection and restoration strategies over 2020 - 2030 by the New Mexico Energy, Minerals and Natural Resources Department (EMNRD) Forestry Division (Forestry Division) and its partners. The dataset belongs to the Assessment's Timber and Grazing resource theme.",[],benjamin.markle_CSUrams,Colorado State University,,,,1613419468000,,,,2021,,"-110.07359357679,30.7523098476744,-102.172111206623,37.5513402257677",Map Service,,Map Service,https://opendata.arcgis.com/datasets/10f1eb62d02a43daa6c7c87a6f86451b,https://opendata.arcgis.com/datasets/10f1eb62d02a43daa6c7c87a6f86451b_0.zip,,,,https://tiles.arcgis.com/tiles/KNdRU5cN6ENqCTjk/arcgis/rest/services/Risk_to_Small_Diameter_Timber_From_Wildfire/MapServer,,Colorado State University,,,,,,"The New Mexico Energy, Minerals and Natural Resources Department, Forestry Division (Forestry Division) provides this product for informational purposes only. The Forestry Division and its partners make no representations or warranties of any kind with respect to the accuracy or completeness of this dataset and assume no responsibility of suitable use for legal, engineering, or survey purposes, nor for any other particular application or utility. By any user's reliance on, dissemination of, or reference to these data in whole or in part (use), the user has accepted all limitations of the product, including user's acknowledgement that all spatial data products are dynamic and may change without prior notice and any use is subject to that understanding. User acknowledges that neither the Forestry Division nor its partners are liable for any damages incurred as a result of errors in these data, and user acknowledges use at user's own risk and discretion. This dataset may be used in the creation of derived material, but only if (a) user provides due credit to the data's originator and its curation under the New Mexico 2020 Forest Action Plan, and (b) user indicates if changes were made by the user. They may do so in any reasonable manner, but not in any way that suggests the Forestry Division or its partners endorses them or their use.",public,,,,thumbnail/thumbnail.png
2bb23eb5935947e3b41fd8d6b7cea5de,Post Fire Erosion Risk,Post_Fire_Erosion_Risk,"Wildfire disturbance generates bare soil that is then susceptible to erosion. The kf-factor determines the relative susceptibility to erosion. kf-Factor ranges from 0.02 for the least erodible soils to 0.64 for the most erodible. A simple model combining slope and kf-factor can create a classification of erosion hazard (USDA 1998). When combined with fire hazard, the areas where post-fire erosion is most likely to occur. This dataset was developed for the Data Atlas component of the Statewide Natural Resources Assessment for the 2020 New Mexico Forest Action Plan. The Atlas was prepared principally for use in spatial prioritization of resource protection and restoration strategies over 2020 - 2030 by the New Mexico Energy, Minerals and Natural Resources Department (EMNRD) Forestry Division (Forestry Division) and its partners. Within the Assessment framework, the dataset characterizes the Post-wildfire Flooding, Erosion and Debris Flow major threat factor.",[],benjamin.markle_CSUrams,Colorado State University,,geoscientificInformation,,1613424018000,,,,2021,,"-110.764992085566,30.9015478184665,-100.384326820886,42.1107895956111",Map Service,,Map Service,https://opendata.arcgis.com/datasets/2bb23eb5935947e3b41fd8d6b7cea5de,https://opendata.arcgis.com/datasets/2bb23eb5935947e3b41fd8d6b7cea5de_0.zip,,,,https://tiles.arcgis.com/tiles/KNdRU5cN6ENqCTjk/arcgis/rest/services/Post_Fire_Erosion_Risk/MapServer,,Colorado State University,,,,,,"The New Mexico Energy, Minerals and Natural Resources Department, Forestry Division (Forestry Division) provides this product for informational purposes only. The Forestry Division and its partners make no representations or warranties of any kind with respect to the accuracy or completeness of this dataset and assume no responsibility of suitable use for legal, engineering, or survey purposes, nor for any other particular application or utility. By any user's reliance on, dissemination of, or reference to these data in whole or in part (use), the user has accepted all limitations of the product, including user's acknowledgement that all spatial data products are dynamic and may change without prior notice and any use is subject to that understanding. User acknowledges that neither the Forestry Division nor its partners are liable for any damages incurred as a result of errors in these data, and user acknowledges use at user's own risk and discretion. This dataset may be used in the creation of derived material, but only if (a) user provides due credit to the data's originator and its curation under the New Mexico 2020 Forest Action Plan, and (b) user indicates if changes were made by the user. They may do so in any reasonable manner, but not in any way that suggests the Forestry Division or its partners endorses them or their use.",public,,,,thumbnail/thumbnail.png
aab1acfbcef94be79069ddf46597da6f,RG_US_agriculture_2019,RG_US_agriculture_2019,"A crop-specific land cover data layer of the United States within the Rio Grande River Basin. The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2019 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 8 OLI/TIRS sensor, the Disaster Monitoring Constellation (DMC) DEIMOS-1 and UK2, the ISRO ResourceSat-2 LISS-3, and the ESA SENTINEL-2 sensors collected during the current growing season.Some CDL states used additional satellite imagery and ancillary inputs to supplement and improve the classification. These additional sources can include the United States Geological Survey (USGS) National Elevation Dataset (NED) and the imperviousness and canopy data layers from the USGS National Land Cover Database 2011 (NLCD 2011).Agricultural training and validation data are derived from the Farm Service Agency (FSA) Common Land Unit (CLU) Program. The most current version of the NLCD is used as non-agricultural training and validation data.Please refer to the 'Supplemental_Information' Section of this metadata file for a complete list of all imagery, ancillary data, and training/validation data used to generate this state's CDL.The strength and emphasis of the CDL is agricultural land cover. Please note that no farmer reported data are derivable from the Cropland Data Layer.",[],nwrs_ryan,Colorado State University,,farming,,1590358510000,,,,2020,,"-110.540117448478,24.4284985960115,-96.9222705915097,39.1404453891169",Map Service,,Map Service,https://opendata.arcgis.com/datasets/aab1acfbcef94be79069ddf46597da6f,https://opendata.arcgis.com/datasets/aab1acfbcef94be79069ddf46597da6f_0.zip,,,,https://tiles.arcgis.com/tiles/KNdRU5cN6ENqCTjk/arcgis/rest/services/RG_US_agriculture_2019/MapServer,,Colorado State University,,,,,,"The USDA, NASS Cropland Data Layer and the data offered on the CropScape website is provided to the public as is and is considered public domain and free to redistribute. The USDA, NASS does not warrant any conclusions drawn from these data.",public,,,,thumbnail/thumbnail.png
ec0a55ac85154657ba860b3bd75ff593,WUI Risk to Buildings from Post_Fire Flooding,WUI_Risk_to_Buildings_from_Post_Fire_Flooding,"Watersheds upstream from floodplains with at least ten structures, weighted by the number of buildings in the floodplain, and the likelihood of producing a post-fire flood (see 'Expected post-fire flood hazard' dataset). Because this assessment is designed to support prioritization of land management strategies, risk to buildings is translated upstream to the origin of the post-fire flood hazard to those structures. Buildings in 500-year flood hazard zones with a depth of at least 6 inches from the FATHOM dataset are assumed to be exposed to flood risk. This dataset was developed for the Data Atlas component of the Statewide Natural Resources Assessment for the 2020 New Mexico Forest Action Plan. The Atlas was prepared principally for use in spatial prioritization of resource protection and restoration strategies over 2020 - 2030 by the New Mexico Energy, Minerals and Natural Resources Department (EMNRD) Forestry Division (Forestry Division) and its partners. The dataset belongs to the Assessment's Wildland Communities resource theme.",[],benjamin.markle_CSUrams,Colorado State University,,inlandWaters,,1613422856000,,,,2021,,"-109.331310422732,31.2676378222571,-102.861410291848,37.0700203360796",Map Service,,Map Service,https://opendata.arcgis.com/datasets/ec0a55ac85154657ba860b3bd75ff593,https://opendata.arcgis.com/datasets/ec0a55ac85154657ba860b3bd75ff593_0.zip,,,,https://tiles.arcgis.com/tiles/KNdRU5cN6ENqCTjk/arcgis/rest/services/WUI_Risk_to_Buildings_from_Post_Fire_Flooding/MapServer,,Colorado State University,,,,,,"The New Mexico Energy, Minerals and Natural Resources Department, Forestry Division (Forestry Division) provides this product for informational purposes only. The Forestry Division and its partners make no representations or warranties of any kind with respect to the accuracy or completeness of this dataset and assume no responsibility of suitable use for legal, engineering, or survey purposes, nor for any other particular application or utility. By any user's reliance on, dissemination of, or reference to these data in whole or in part (use), the user has accepted all limitations of the product, including user's acknowledgement that all spatial data products are dynamic and may change without prior notice and any use is subject to that understanding. User acknowledges that neither the Forestry Division nor its partners are liable for any damages incurred as a result of errors in these data, and user acknowledges use at user's own risk and discretion. This dataset may be used in the creation of derived material, but only if (a) user provides due credit to the data's originator and its curation under the New Mexico 2020 Forest Action Plan, and (b) user indicates if changes were made by the user. They may do so in any reasonable manner, but not in any way that suggests the Forestry Division or its partners endorses them or their use.",public,,,,thumbnail/thumbnail.png
038550f9aa694b949d93258f3cd3e7da,2017Fire,,This polygon feature class represents the final spatial extent and boundaries of the BLM Fire Occurence and History Perimeter: Final Perimeters.,[],csfs_dan,Colorado State University,,boundaries,,1576268766000,,,,2019,,"-109.01215799001731,37.174773997940996,-105.12786927063135,40.97405779856801",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/038550f9aa694b949d93258f3cd3e7da,https://opendata.arcgis.com/datasets/038550f9aa694b949d93258f3cd3e7da_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/2017Fire/FeatureServer/0,,,,Colorado State University,,,,,,,public,,,,thumbnail/ago_downloaded.png
4db2be11a8de496d86edeff6340dfc53,BIA_RG,BIA_RG,"United States Bureau of Indian Affairs lands within the Rio Grande River Basin. The USGS Protected Areas Database of the United States (PAD-US) is the nation's inventory of protected areas, including public open space and voluntarily provided, private protected areas, identified as an A-16 National Geospatial Data Asset in the Cadastral Theme (http://www.fgdc.gov/ngda-reports/NGDA_Datasets.html). PAD-US is an ongoing project with several published versions of a spatial database of areas dedicated to the preservation of biological diversity, and other natural, recreational or cultural uses, managed for these purposes through legal or other effective means. The geodatabase maps and describes public open space and other protected areas. Most areas are public lands owned in fee; however, long-term easements, leases, and agreements or administrative designations documented in agency management plans may be included. The PAD-US database strives to be a complete ""best available"" inventory of protected areas (lands and waters) including data provided by managing agencies and organizations. The dataset is built in collaboration with several partners and data providers (http://gapanalysis.usgs.gov/padus/stewards/). See Supplemental Information Section of this metadata record for more information on partnerships and links to major partner organizations. As this dataset is a compilation of many data sets; data completeness, accuracy, and scale may vary. Federal and state data are generally complete, while local government and private protected area coverage is about 50% complete, and depends on data management capacity in the state. For completeness estimates by state: http://www.protectedlands.net/partners. As the federal and state data are reasonably complete; focus is shifting to completing the inventory of local gov and voluntarily provided, private protected areas. The PAD-US geodatabase contains over twenty-five attributes and four feature classes to support data management, queries, web mapping services and analyses: Marine Protected Areas (MPA), Fee, Easements and Combined. The data contained in the MPA Feature class are provided directly by the National Oceanic and Atmospheric Administration (NOAA) Marine Protected Areas Center (MPA, http://marineprotectedareas.noaa.gov ) tracking the National Marine Protected Areas System. The Easements feature class contains data provided directly from the National Conservation Easement Database (NCED, http://conservationeasement.us ) The MPA and Easement feature classes contain some attributes unique to the sole source databases tracking them (e.g. Easement Holder Name from NCED, Protection Level from NOAA MPA Inventory). The ""Combined"" feature class integrates all fee, easement and MPA features as the best available national inventory of protected areas in the standard PAD-US framework. In addition to geographic boundaries, PAD-US describes the protection mechanism category (e.g. fee, easement, designation, other), owner and managing agency, designation type, unit name, area, public access and state name in a suite of standardized fields. An informative set of references (i.e. Aggregator Source, GIS Source, GIS Source Date) and ""local"" or source data fields provide a transparent link between standardized PAD-US fields and information from authoritative data sources. The areas in PAD-US are also assigned conservation measures that assess management intent to permanently protect biological diversity: the nationally relevant ""GAP Status Code"" and global ""IUCN Category"" standard. A wealth of attributes facilitates a wide variety of data analyses and creates a context for data to be used at local, regional, state, national and international scales. More information about specific updates and changes to this PAD-US version can be found in the Data Quality Information section of this metadata record as well as on the PAD-US website, http://gapanalysis.usgs.gov/padus/data/history/.) Due to the completeness and complexity of these data, it is highly recommended to review the Supplemental Information Section of the metadata record as well as the Data Use Constraints, to better understand data partnerships as well as see tips and ideas of appropriate uses of the data and how to parse out the data that you are looking for. For more information regarding the PAD-US dataset please visit, http://gapanalysis.usgs.gov/padus/. To find more data resources as well as view example analysis performed using PAD-US data visit, http://gapanalysis.usgs.gov/padus/resources/. The PAD-US dataset and data standard are compiled and maintained by the USGS Gap Analysis Program, http://gapanalysis.usgs.gov/ . For more information about data standards and how the data are aggregated please review the ""Standards and Methods Manual for PAD-US,"" http://gapanalysis.usgs.gov/padus/data/standards/ .",[],nwrs_ryan,Colorado State University,,boundaries,,1590118343000,,,,2020,,"-108.33249292300246,28.6067447951973,-100.43330419588996,36.93546092884128",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/4db2be11a8de496d86edeff6340dfc53,https://opendata.arcgis.com/datasets/4db2be11a8de496d86edeff6340dfc53_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/BIA_RG/FeatureServer/0,,,,Colorado State University,,,,,,"It is strongly recommended that these data are directly acquired from the U.S. Geological Survey Gap Analysis Program website and server (http://gapanalysis.usgs.gov/padus/data/ ), and not indirectly through other sources which may have changed the data in some way. It is also strongly recommended that careful attention be paid to the contents of the metadata file associated with these data (http://gapanalysis.usgs.gov/padus/data/metadata/ ). The U.S. Geological Survey and all contributing data partners and aggregators shall not be held liable for improper or incorrect use of the data described and/or contained herein. All information is created with a specific end use or uses in mind. This is especially true for GIS data, which is expensive to produce and must be directed to meet the immediate program needs. However, these data were created with the expectation that they would be used for other applications; therefore, we list below both appropriate and inappropriate uses. This list is in no way exhaustive but should serve as a guide to assess whether a proposed use can or cannot be supported by these data. For many uses, it is unlikely that PAD-US will provide the only data needed, and for uses with a regulatory outcome, field surveys should verify the result. In the end, it will be the responsibility of each data user to determine if these data can answer the question being asked, and if they are the best tool to answer that question. Contact the PAD-US Coordinator for guidance. While it is impossible to predict all the uses of these data we have listed several possible appropriate and inappropriate uses from GAP's perspective. Use constraints: Appropriate uses of the data: primarily as a coarse map for a large area such as the nation, a region or state (completeness in counties varies) or to provide context for finer-level maps. A general list of possible applications includes: -National, regional or statewide biodiversity planning, research, management, or policy making -National, Regional or state habitat conservation planning, research, management, or policy making -Outdoor recreation planning, research, management or policy making -Public health planning, research, management or policy making -County comprehensive planning -Large-area resource management planning -Coarse-filter evaluation of potential impacts or benefits of major projects or plan initiatives on biodiversity, such as utility or transportation corridors, wilderness proposals, habitat connectivity proposals, climate change adaption proposals, regional open space and recreation proposals, etc. -Determining relative amounts of management responsibility for specific biological resources among land stewards to facilitate cooperative management and planning. -Basic research on regional distributions of plants and animals and to help target both specific species and geographic areas for needed research. -Environmental impact assessment for large projects or military activities. -Estimation of potential economic impacts from loss of biological resource-based activities. -Education at all levels and for both students and citizens. Inappropriate Uses: It is far easier to identify appropriate uses than inappropriate ones, however, there is a ""fuzzy line"" that is eventually crossed when the differences in resolution of the data, size of geographic area being analyzed, and precision of the answer required for the question are no longer compatible. Examples include: -Using the data to map small areas (less than thousands of hectares), typically requiring mapping resolution at 1:24,000 scale and using aerial photographs or ground surveys in areas where data are incomplete. -Combining these data with other data finer than 1:100,000 scale to produce new hybrid maps or answer queries. -Generating specific areal measurements from the data finer than the nearest thousand hectares -Establishing exact boundaries for regulation or acquisition. -Establishing definite occurrence or non-occurrence of any feature for an exact geographic area -Determining abundance, health, or condition of any feature. -Establishing a measure of accuracy of any other data by comparison with GAP data. -Altering the data in any way and redistributing them as a GAP data product. -Using the data without acquiring and reviewing the metadata.",public,,,,thumbnail/thumbnail1590118404740.png
8799485196374cb08186c0676019cf5d,NPS_RG,NPS_RG,"United States National Park Service lands within the Rio Grande River Basin. The USGS Protected Areas Database of the United States (PAD-US) is the nation's inventory of protected areas, including public open space and voluntarily provided, private protected areas, identified as an A-16 National Geospatial Data Asset in the Cadastral Theme (http://www.fgdc.gov/ngda-reports/NGDA_Datasets.html). PAD-US is an ongoing project with several published versions of a spatial database of areas dedicated to the preservation of biological diversity, and other natural, recreational or cultural uses, managed for these purposes through legal or other effective means. The geodatabase maps and describes public open space and other protected areas. Most areas are public lands owned in fee; however, long-term easements, leases, and agreements or administrative designations documented in agency management plans may be included. The PAD-US database strives to be a complete ""best available"" inventory of protected areas (lands and waters) including data provided by managing agencies and organizations. The dataset is built in collaboration with several partners and data providers (http://gapanalysis.usgs.gov/padus/stewards/). See Supplemental Information Section of this metadata record for more information on partnerships and links to major partner organizations. As this dataset is a compilation of many data sets; data completeness, accuracy, and scale may vary. Federal and state data are generally complete, while local government and private protected area coverage is about 50% complete, and depends on data management capacity in the state. For completeness estimates by state: http://www.protectedlands.net/partners. As the federal and state data are reasonably complete; focus is shifting to completing the inventory of local gov and voluntarily provided, private protected areas. The PAD-US geodatabase contains over twenty-five attributes and four feature classes to support data management, queries, web mapping services and analyses: Marine Protected Areas (MPA), Fee, Easements and Combined. The data contained in the MPA Feature class are provided directly by the National Oceanic and Atmospheric Administration (NOAA) Marine Protected Areas Center (MPA, http://marineprotectedareas.noaa.gov ) tracking the National Marine Protected Areas System. The Easements feature class contains data provided directly from the National Conservation Easement Database (NCED, http://conservationeasement.us ) The MPA and Easement feature classes contain some attributes unique to the sole source databases tracking them (e.g. Easement Holder Name from NCED, Protection Level from NOAA MPA Inventory). The ""Combined"" feature class integrates all fee, easement and MPA features as the best available national inventory of protected areas in the standard PAD-US framework. In addition to geographic boundaries, PAD-US describes the protection mechanism category (e.g. fee, easement, designation, other), owner and managing agency, designation type, unit name, area, public access and state name in a suite of standardized fields. An informative set of references (i.e. Aggregator Source, GIS Source, GIS Source Date) and ""local"" or source data fields provide a transparent link between standardized PAD-US fields and information from authoritative data sources. The areas in PAD-US are also assigned conservation measures that assess management intent to permanently protect biological diversity: the nationally relevant ""GAP Status Code"" and global ""IUCN Category"" standard. A wealth of attributes facilitates a wide variety of data analyses and creates a context for data to be used at local, regional, state, national and international scales. More information about specific updates and changes to this PAD-US version can be found in the Data Quality Information section of this metadata record as well as on the PAD-US website, http://gapanalysis.usgs.gov/padus/data/history/.) Due to the completeness and complexity of these data, it is highly recommended to review the Supplemental Information Section of the metadata record as well as the Data Use Constraints, to better understand data partnerships as well as see tips and ideas of appropriate uses of the data and how to parse out the data that you are looking for. For more information regarding the PAD-US dataset please visit, http://gapanalysis.usgs.gov/padus/. To find more data resources as well as view example analysis performed using PAD-US data visit, http://gapanalysis.usgs.gov/padus/resources/. The PAD-US dataset and data standard are compiled and maintained by the USGS Gap Analysis Program, http://gapanalysis.usgs.gov/ . For more information about data standards and how the data are aggregated please review the ""Standards and Methods Manual for PAD-US,"" http://gapanalysis.usgs.gov/padus/data/standards/ .",[],nwrs_ryan,Colorado State University,,boundaries,,1590117219000,,,,2020,,"-108.15204670486656,28.97155177993244,-100.8742352004453,37.988026344940465",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/8799485196374cb08186c0676019cf5d,https://opendata.arcgis.com/datasets/8799485196374cb08186c0676019cf5d_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/NPS_RG/FeatureServer/0,,,,Colorado State University,,,,,,"It is strongly recommended that these data are directly acquired from the U.S. Geological Survey Gap Analysis Program website and server (http://gapanalysis.usgs.gov/padus/data/ ), and not indirectly through other sources which may have changed the data in some way. It is also strongly recommended that careful attention be paid to the contents of the metadata file associated with these data (http://gapanalysis.usgs.gov/padus/data/metadata/ ). The U.S. Geological Survey and all contributing data partners and aggregators shall not be held liable for improper or incorrect use of the data described and/or contained herein. All information is created with a specific end use or uses in mind. This is especially true for GIS data, which is expensive to produce and must be directed to meet the immediate program needs. However, these data were created with the expectation that they would be used for other applications; therefore, we list below both appropriate and inappropriate uses. This list is in no way exhaustive but should serve as a guide to assess whether a proposed use can or cannot be supported by these data. For many uses, it is unlikely that PAD-US will provide the only data needed, and for uses with a regulatory outcome, field surveys should verify the result. In the end, it will be the responsibility of each data user to determine if these data can answer the question being asked, and if they are the best tool to answer that question. Contact the PAD-US Coordinator for guidance. While it is impossible to predict all the uses of these data we have listed several possible appropriate and inappropriate uses from GAP's perspective. Use constraints: Appropriate uses of the data: primarily as a coarse map for a large area such as the nation, a region or state (completeness in counties varies) or to provide context for finer-level maps. A general list of possible applications includes: -National, regional or statewide biodiversity planning, research, management, or policy making -National, Regional or state habitat conservation planning, research, management, or policy making -Outdoor recreation planning, research, management or policy making -Public health planning, research, management or policy making -County comprehensive planning -Large-area resource management planning -Coarse-filter evaluation of potential impacts or benefits of major projects or plan initiatives on biodiversity, such as utility or transportation corridors, wilderness proposals, habitat connectivity proposals, climate change adaption proposals, regional open space and recreation proposals, etc. -Determining relative amounts of management responsibility for specific biological resources among land stewards to facilitate cooperative management and planning. -Basic research on regional distributions of plants and animals and to help target both specific species and geographic areas for needed research. -Environmental impact assessment for large projects or military activities. -Estimation of potential economic impacts from loss of biological resource-based activities. -Education at all levels and for both students and citizens. Inappropriate Uses: It is far easier to identify appropriate uses than inappropriate ones, however, there is a ""fuzzy line"" that is eventually crossed when the differences in resolution of the data, size of geographic area being analyzed, and precision of the answer required for the question are no longer compatible. Examples include: -Using the data to map small areas (less than thousands of hectares), typically requiring mapping resolution at 1:24,000 scale and using aerial photographs or ground surveys in areas where data are incomplete. -Combining these data with other data finer than 1:100,000 scale to produce new hybrid maps or answer queries. -Generating specific areal measurements from the data finer than the nearest thousand hectares -Establishing exact boundaries for regulation or acquisition. -Establishing definite occurrence or non-occurrence of any feature for an exact geographic area -Determining abundance, health, or condition of any feature. -Establishing a measure of accuracy of any other data by comparison with GAP data. -Altering the data in any way and redistributing them as a GAP data product. -Using the data without acquiring and reviewing the metadata.",public,,,,thumbnail/thumbnail1590117803861.png
7feb7e09d3824ffeb004bdf0ae1219e9,CLP_highriskfloodplainFEMA,CLP_highriskfloodplainFEMA,"ZONE DESCRIPTIONA Areas with a 1% annual chance of flooding and a 26% chance of flooding over the life of a 30-year mortgage. Because detailed analyses are not performed for such areas; no depths or base flood elevations are shown within these zones.AE The base floodplain where base flood elevations are provided. AE Zones are now used on new format FIRMs instead of A1-A30 Zones.A1-30 These are known as numbered A Zones (e.g., A7 or A14). This is the base floodplain where the FIRM shows a BFE (old format).AH Areas with a 1% annual chance of shallow flooding, usually in the form of a pond, with an average depth ranging from 1 to 3 feet. These areas have a 26% chance of flooding over the life of a 30-year mortgage. Base flood elevations derived from detailed analyses are shown at selected intervals within these zones.AO River or stream flood hazard areas, and areas with a 1% or greater chance of shallow flooding each year, usually in the form of sheet flow, with an average depth ranging from 1 to 3 feet. These areas have a 26% chance of flooding over the life of a 30-year mortgage. Average flood depths derived from detailed analyses are shown within these zones.AR Areas with a temporarily increased flood risk due to the building or restoration of a flood control system (such as a levee or a dam). Mandatory flood insurance purchase requirements will apply, but rates will not exceed the rates for unnumbered A zones if the structure is built or restored in compliance with Zone AR floodplain management regulations.A99 Areas with a 1% annual chance of flooding that will be protected by a Federal flood control system where construction has reached specified legal requirements. No depths or base flood elevations are shown within these zones.",[],nvogel1_CSUrams,Colorado State University,,inlandWaters,,1591763633000,,,,2020,,"-105.79172949337942,40.25673590355998,-104.89812053872542,40.855929984765076",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/7feb7e09d3824ffeb004bdf0ae1219e9,https://opendata.arcgis.com/datasets/7feb7e09d3824ffeb004bdf0ae1219e9_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/CLP_highriskfloodplainFEMA/FeatureServer/0,,,,Colorado State University,,,,,,,public,,,,thumbnail/thumbnail.png
